"id","uuid","company","title","skills","location","date_posted","salary_range","employment_type","education_requirement","expiration_date","link","description","industry"
"203","ebd3b53f5ab64cc9a85789eeea4d40b5","ProCare Therapy","Middle-School Special Education teachers for 24/25 School Year | Kannapolis, NC",,"Kannapolis, NC, US","2024-07-08 12:53:27.000000",,"FULLTIME",,"2024-08-07T12:53:27.000Z","https://www.procaretherapy.com/school-jobs/middle-school-special-education-teachers-for-2425-school-year-kannapolis-nc/7121477/j/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","School Special Education Teachers

NEEDED in Kannapolis, NC!

Are you a skilled and dedicated Special Education Teacher seeking an exciting career opportunity? Look no further! ProCare Therapy, a leading educational staffing agency, is actively hiring passionate professionals like you to make a positive impact on the lives of students with special needs.

Job Title: Special Education Teacher

Location: Kannapolis, NC

Employment Type: Contract

Caseload Details:

Full-Time

Middle-school openings

August 6th - May 23rd

Adapted Curriculum

Discussed in Interview

Contact: Nick Campagna

Email: Nicholas.campagna@procaretherapy.com

Phone Number: (470-999-6608)

Responsibilities:
• Develop and implement individualized education programs (IEPs) for students with special needs
• Provide specialized instruction and support to help students achieve academic and social goals
• Collaborate with a multidisciplinary team to create a nurturing learning environment
• Adapt teaching methods and materials to accommodate diverse learning styles and abilities
• Assess student progress and adjust instructional strategies accordingly

Requirements:
• Bachelor's or Master's degree in Special Education (or related field)
• ACTIVE License/Certification in (NC) in Special Education Teaching.
• Prior experience working with students with special needs is preferred
• Strong knowledge of special education laws, regulations, and best

ProCare Therapy is a trusted educational staffing agency that connects talented professionals with school districts nationwide. We provide comprehensive support, including special education services, speech therapy, occupational therapy, and more. Join our team of dedicated professionals and make a difference in the lives of students with special needs.

To seize this rewarding opportunity as a Special Education Teacher, please email your resume to Nick Campagna at Nicholas.campagna@procaretherapy.com. You can also reach me at (470-999-6608) as well! We can't wait to hear from you!",
"204","5c21704bbe664613b17312fd6d0f80d9","Soliant Health","Special Education Teacher",,"Wildwood Park, NC, US","2024-07-08 15:57:19.000000",,"CONTRACTOR",,"2024-08-07T15:57:19.000Z","https://www.soliant.com/jobs/special-education-teacher/7124972/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Special Education Teacher

Location: Wildwood Park, NC

Job Description: We are seeking a passionate and dedicated Special Education Teacher to join our team at a school near Wildwood Park, NC. The successful candidate will provide individualized instruction and support to students with diverse learning needs, ensuring they achieve their full academic potential and personal growth.

Educational Requirements:
• Bachelor’s or Master’s degree in Special Education or a related field
• Valid North Carolina state certification in Special Education

Responsibilities:
• Develop and implement individualized education programs (IEPs) tailored to each student's needs
• Provide direct instruction to students in both individual and small group settings
• Modify curriculum and instruction to accommodate diverse learning styles and abilities
• Collaborate with general education teachers, parents, and other professionals to support student learning and development
• Monitor and assess student progress, maintaining accurate records and documentation
• Implement behavior management strategies and interventions as needed
• Participate in IEP meetings, parent-teacher conferences, and professional development opportunities
• Maintain a positive and inclusive classroom environment that promotes student engagement and success

Certifications:
• Valid North Carolina state certification in Special Education

Benefits:
• Competitive salary and benefits package
• Opportunities for professional growth and development
• Supportive and collaborative work environment

If you are passionate about making a difference in the lives of students with special needs and meet the qualifications above, we encourage you to apply. Interested candidates can apply by contacting Jackson Christie at alexis.roberts@soliant.com or 678-459-1124. We look forward to hearing from you!",
"205","4eb328e4bcce445bba23ac139e3ca455","The Owl Education Group","Private Tutor",,"Louisville, CO, US","2024-07-09 16:54:25.000000",,"PARTTIME",,"2024-08-08T16:54:25.000Z","https://www.linkedin.com/jobs/view/private-tutor-at-the-owl-education-group-3967734723?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Company Description

Welcome to The Owl Education Group, a dedicated provider of specialized instruction and intervention for neurodiverse learners. Our mission is to foster the unique abilities of every student and guide them towards holistic growth and achievement. We specialize in supporting students with ADHD, Dyslexia, Language Development, Autism Spectrum Disorder, and Multiple Disabilities.

Role Description

This is a part-time on-site role for a Private Tutor at The Owl Education Group located in Louisville, CO. As a Private Tutor, you will be responsible for providing individualized instruction and support to students in grades K-12. Your day-to-day tasks may include developing and implementing personalized learning plans, conducting tutoring sessions, assessing student progress, and communicating with students' parents/guardians.

Qualifications
• Experience working with neurodiverse learners, particularly students with ADHD, Dyslexia, Language Development, Autism Spectrum Disorder, or Multiple Disabilities
• Demonstrated ability to develop and implement personalized learning plans
• Strong communication and interpersonal skills
• Patience, empathy, and understanding
• Flexibility and adaptability in meeting students' individual needs
• Knowledge of specialized instructional strategies and interventions
• Experience in assessing student progress and adjusting instruction accordingly
• Ability to collaborate with parents/guardians and other educational professionals
• Bachelor's degree in Education or a related field (preferred)",
"206","8b9c9e44060e4d50ad52487c1e55472c","Child Development Schools","Education Coordinator",,"Mustang, OK, US","2024-07-05 00:00:00.000000",,"FULLTIME",,,"https://careers.childdevelopmentschools.com/search/jobdetails/education-coordinator/16ebf676-215d-4c1b-9c67-5466873503c0?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Overview

Explore your passion with us!

Founded in 1988, Child Development Schools is headquartered in Austin, TX operating over 260 childcare centers in 11 states. Our three early childhood education brands are Childcare Network, Sunrise Preschools, and My Small Wonders. We proudly provide quality care and developmental education to over 30,000 children aged six weeks to twelve years.

We have a great opportunity for an Education Coordinator to join our growing company!

The Education Coordinator plays a pivotal role in driving educational excellence within our organization. They are responsible for supporting classroom monitoring and program development, ensuring the effective implementation of our curriculum, and providing guidance to teachers to enhance the educational experience for children and families. This role requires strong communication skills, adaptability, and a passion for teaching and mentorship.

Responsibilities
• Collaborate with teachers to plan, teach, and implement the HighReach Learning curriculum and activity plans and enhancemen t plans across all age groups, fostering an engaging and effective learning environment.
• Support the teacher and family retention of your school through providing resources, knowledge and support to educators to help them deliver qu ality educational experiences.
• Evaluate classroom environments using various assessment tools such as ITERS-R, ITERS-3, ECER S-R, ECER S-3, and SACERS, and provide recommendations for improvements to enhance program quality.
• Provide constructive feedback and support to teachers, fostering continuous improvement in classroom practices and services.
• Conduct formal and informal classroom observations, sharing feedback with teachers and administration to recognize best practices and identify areas for growth.
• Support positive interactions between staff and children, promoting a nurturing and inclusive environment.
• Assist with new employee training and mentorship, ensuring all staff members are equipped with the necessary skills and knowledge and access to company-provided resources to help them succeed .
• Attend monthly Education Coordinator calls or watch recordings to maintain knowledge of company goals, educational requ irements and best practices for field adoption.
• Foster a welcoming environment for children, families, and teachers, contributing to overall morale and community engagement

Our Benefits Provide:
• Discounts up to 50% off childcare tuition
• Medical/Dental/Vision Insurance plans
• Paid Holidays, Vacation, and Sick Leave
• Free access to online training
• Education assistance to pursue your degree
• 401K plan savings and investment plan with employer contribution

Requirements

Experience and Education:
• 1-3 years of experience in early childhood education.
• Minimum educational requirement: High School diploma or GED.

Skills:
• Positive, creative, energetic, and innovative mindset.
• Proficiency in HighReach Learning curriculum.
• Strong knowledge of classroom arrangement and age-appropriate practices.
• Demonstrates knowledge of or willingness to learn about diverse teaching and training methods across various adult learning styles.
• Ability to work independently and effectively communicate with diverse learning styles.
• Experience in lesson planning and activity development.
• Excellent communication and active listening skills .

Physical Demands:
• Regular sitting, standing, and walking for extended periods.
• Manipulation of hands, arms, and fingers for various tasks, including lifting up to 35 lbs.
• Ability to engage in physical activities at a child's level, including stooping, bending, and running.
• Moderate vision, hearing, and speaking abilities for effective communication.

Want to learn more about Child Development Schools? We're always looking for nurturing, innovative, and dedicated individuals to join us and explore their passion for child care and early education. Please click to join our Talent Network so we can keep in touch about other current and future opportunities!

Child Development Schools provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws.

This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.

Disclaimer:

The information provided above outlines the core responsibilities and requirements for the Education Coordinator role. Management reserves the right to assign additional duties and responsibilities as needed. This job description does not constitute a contract of employment and may be subject to change at any time.

Additional Details:
• Education Coordinators are selected through an application and interview process, with at least one coordinator per school location.
• Strong communication skills are essential for coaching teachers with diverse learning styles and communicating effectively with the leadership team and Education Department.
• Education Coordinators spend approximately 50% of their time in classrooms, actively supervising children and supporting teacher development. The remaining time will be supporting educator needs throughout the school.
• Flexibility in scheduling is required to accommodate the dynamic needs of the school.
• Knowledge of the company's proprietary HRL curriculum is preferred , with a focus on continuous learning and development . A strong background in developmentally appropriate practices across all ages with a willingness to learn the components of HRL and curriculum components for all programs.
• Education Coordinators prioritize classroom support over administrative tasks, focusing on observing , modeling, and coaching teachers.
• Internal applicants should demonstrate consistent implementation of the curriculum and effective classroom management skills.
• External applicants with at least 2 years of experience in a licensed childcare center are encouraged to apply.
• This role plays a key part in supporting teacher and family retention efforts, ensuring a positive educational experience for all stakeholders .",
"207","258b843d8cef476eb22058ab245b35b0","Soliant Health","Special Education Teachers Needed in Champlin, MN",,"Champlin, MN, US","2024-07-08 14:47:02.000000",,"CONTRACTOR",,,"https://www.spedjobs.com/special-education-teacher-jobs/special-education-teachers-needed-in-champlin-mn/7123533/j/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Soliant Schools is seeking dedicated Special Education Teachers in Champlin, MN to join our team of educators. As a Special Education Teacher, you will play a crucial role in creating inclusive and supportive learning environments for students with diverse learning needs. This position offers the flexibility of hourly employment under a W2 agreement, providing a rewarding opportunity for educators who value flexibility in their schedules.

Pay & Benefits:
• W2 employment with Soliant Schools
• Weekly direct deposit.
• Comprehensive benefits provided by United Healthcare (Health, Vision, Dental)
• 401(k) retirement savings plan with a company match.
• Dedicated support from Soliant throughout your assignment.

Responsibilities:
• Develop and implement individualized education plans (IEPs) for students with special needs.
• Provide direct instruction and support to students with diverse learning needs.
• Collaborate with general education teachers, support staff, and parents to create inclusive learning environments.
• Monitor and assess student progress, adjusting teaching strategies as needed.
• Maintain accurate and up-to-date records of student performance and behavior.

Qualifications:
• State certification in Special Education.
• Experience working with students with diverse learning needs.
• Strong communication and collaboration skills.

Interview Process:
• (10-15) minute screening call with a Soliant Schools Recruiter
• (20-30) minute virtual interview directly with the school
• Offer is typically within 24 hours of the virtual interview.

About Soliant Schools: Soliant Schools, a leading staffing agency in the education field since 1997, is dedicated to connecting passionate professionals with rewarding opportunities in the world of education. We pride ourselves on fostering a collaborative and supportive environment, where the focus is on empowering exceptional education for students of all abilities.

Please feel free to reach out to me directly to discuss more details about our job openings!

Ryan Wilson

ryan.wilson@soliant.com

(470) - 470 - 9514",
"208","42385fd4170744508ccb89a3fd8e14d4","Nova Southeastern University","Director - Experiential Education/Faculty (Rank TBD) - 996413",,"US","2024-07-08 14:00:00.000000",,"FULLTIME",,,"https://jobs.recruiter.com/jobs/7383318583-director-experiential-educationfaculty-rank-tbd-996413?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","About Us:We are excited that you are considering joining Nova Southeastern University!Nova Southeastern University (NSU) was founded in 1964, and is a not-for-profit, independent university with a reputation for academic excellence and innovation. Nova Southeastern University offers competitive salaries, a comprehensive benefits package including tuition waiver, retirement plan, excellent medical and dental plans and much more. NSU cares about the health and welfare of its students, faculty, staff, and campus visitors and is a tobacco-free university.We appreciate your support in making NSU the preeminent place to live, work, study and grow. Thank you for your interest in a career with Nova Southeastern University.NSU considers applicants for all positions without regard to race, color, religion, creed, age, sex, sexual orientation, gender identity or expression, genetic information, disability, political affiliation or belief, national origin, marital or veteran status or any other legally protected status.Essential Job Functions: 1. Directs APPEs and administers the Florida Board of Pharmacy Intern license program for students from the Ft. Lauderdale/Davie and Palm Beach Campuses.2. Plans, develops, implements, and updates policies and procedures governing logistical and instructional operations for APPEs.3. Communicates the purpose, expectations, and requirements of the College's experiential program to APPE preceptors.4. Recruits and actively maintains - with quality indicators - APPE sites.5. Engages in continuous quality improvement of the experiential program to ensure the best learning environment for students.6. Maintains active communications, acts as a liaison with APPE sites and preceptors, and ensures the best interests of the students and institution are met.7. Conducts and documents site visits for new and ongoing review of existing APPE sites.8. Acts as the 1st point of contact for students from the Palm Beach campus for all issues related to experiential education.9. Supplements preceptor development activities in collaboration with the Director of Preceptor Development.10. Assists in managing preceptor disbursement process.11. Manages new preceptor applications and determines eligibility/acceptance in collaboration with experiential team.12. Plans, develops, and coordinates Preceptor Advisory Council meetings and other meetings and events.13. Participates in scholarly activities including research and the dissemination of knowledge through conference presentations, posters, publications, and other scholarly writings. Experiential team scholarship is highly encouraged.14. Obtains and maintains affiliation agreements.15. Assigns students to sites and preceptors.16. Monitors, evaluates, and counsels students.17. Oversees clearance process for students to attend APPE sites.18. Provides didactic, laboratory, and experiential education.19. Actively participates in College and University committees.20. Attends graduation, convocation, white coat ceremony and other college activities.21. Ensures compliance with the University policies and procedures and accreditation standards.22. Performs other duties as required.Marginal Job Functions: 1. Participates in professional associations and maintains a positive and professional image in the community as a representative of the profession of pharmacy and Nova Southeastern University.2. Encourages APPE preceptor engagement with the College such as participation in co-curricular activities, special events, networking opportunities, and student shadowing/mentoring.3. Participates in campus and community events, such as giving presentations to the public.4. Assists with special projects as required.Required Knowledge, Skills, & Abilities: Knowledge:1. Knowledge in the theoretical and practical paradigms of field of expertise.2. General knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups.3. English Language - Thorough knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.Skills:4. Speaking - Advanced skills in talking to others to convey information effectively.5. Instructing - Proficient skills in teaching others how to do something.6. Reading Comprehension - Proficient understanding of written sentences and paragraphs in work-related documents.7. Writing - Proficient skills in communicating effectively in writing as appropriate for the needs of the audience.8. Learning Strategies - Proficient skills in selecting and using training/instructional methods and procedures appropriate for the situation when learning or teaching new things.9. Active Listening - Proficient skills in giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times.10. Active Learning - Proficient skills in understanding the implications of new information for both current and future problem-solving and decision-making.11. Critical Thinking - Proficient skills in using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions, or approaches to problems.12. Complex Problem Solving - Proficient skills in identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.13. Computing - technical skills with basic computing software and programs.Abilities:14. Deductive Reasoning - The ability to apply general rules to specific problems to produce answers that make sense.15. Inductive Reasoning - The ability to combine pieces of information to form general rules or conclusions (including finding a relationship among seemingly unrelated events).16. Problem Sensitivity - The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing there is a problem.17. Organized - The ability to maintain and coordinate across multiple calendars while adhering to various college and university policies.18. Diversity Sensitivity - The ability to be inclusive, embracing diverse students and colleagues working relations with respect, dignity, and equality.19. Confidential - The ability to handle student and university data with confidentiality and with absolute discretion.20. Collegial - The ability to cooperate congenially with College and University administration, co-workers, staff, students, and other university personnel.Physical Requirements and Working Conditions:1. Speech Recognition - Must be able to identify and understand the speech of another person.2. Speech Clarity - Must be able to speak clearly so others can understand you.3. Near Vision - Must be able to see details at close range (within a few feet of the observer).4. Travel - Must be able to travel on a daily and/or overnight basis.5. May be required to work nights or weekends.6. May be exposed to short, intermittent, and/or prolonged periods of sitting and/or standing in performance of job duties.7. May be required to accomplish job duties using various types of equipment/supplies, to include but not limited to pens, pencils, mobile devices, and computer keyboards.Job Requirements: Required Certifications/Licensures: Required Education: Doctoral Degree Major (if required): Pharm.D. Required Experience: Minimum one (1) year of postdoctoral/residency/academic/clinical experience.FOR INFORMATIONAL PURPOSES ONLYFor Assistant Professor:1. Possess a Doctoral or terminal degree in the field. *2. Should possess college-level teaching experience.3. Demonstrate clear promise of a successful career in teaching, scholarship, and service.Preferred Qualifications: One (1) year of administrative experience. Is this a safety sensitive position? No Background Screening Required? No Pre-Employment Conditions:Sensitivity Disclaimer: Nova Southeastern University is in full compliance with the Americans with Disabilities Act (ADA) and does not discriminate with regard to applicants or employees with disabilities, and will make reasonable accommodation when necessary.#J-18808-Ljbffr",
"209","6c9434b1de064f048800f495f8e80ac2","Champlain Valley Educational Services","Special Education Teacher (Multiple Positions)",,"Mineville, NY, US","2024-03-11 12:57:17.000000",,"FULLTIME",,"2024-08-31T03:59:59.000Z","https://www.cves.org/job/special-education-teacher-multiple-positions/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Reply by: Open Until Filled

Minimum Starting Salary: $52,500

Raises per contract are: 2025-2026: $2,925, 2026-2027: $2,500, 2027-2028: 2,500, 2028-2029: $2,500

Longevity payments (added to base salary after raise): $1,500 after year 5, $1,500 after year 10

Health Insurance Buyout: $1,500 per year

Location: Rise Center for Success, Plattsburgh Campus

Anticipated Start Date: September 3, 2024

Position Information: Full Time, 10 Month Position, follows school calendar

Paid Time off: School holidays off, snow days off, 15 sick days, 4 personal leave days and

3 bereavement days per occurrence

Retirement System: New York State Teacher’s Retirement System (NYSTRS)

Health Insurance: 14% of premiums paid by employee. BOCES pays 86% of premium.
• CEWW health insurance consortium is the same as 15 local school districts.

Employee paid benefit options:
• Vision, Dental, & Life insurance through Guardian
• 403 (b) & deferred comp 457 plans available
• 125 plan for unreimbursed medical & dependent care (flex plan)

Requirements for position: NYSED Special Education Teacher Certification

Please send all inquiries to:

Champlain Valley Educational Services

Attn: Management Services

P.O. Box 455 Plattsburgh, NY 12901

Email: applicants@cves.org

Champlain Valley Educational Services (CEWW BOCES) is an Equal Opportunity/Affirmative Action Employer",
"210","8847886f86a14497af6a2006db8a39cb","Yale University","Special Education Teacher Cedarhurst School",,"New Haven, CT, US","2024-05-15 04:00:00.000000",,"FULLTIME",,"2024-07-14T03:59:00.000Z","https://jobs.chronicle.com/job/37655318/special-education-teacher-cedarhurst-school?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Special Education Teacher

University Job Title: Special Education Teacher Cedarhurst School

Bargaining Unit: AFT - AFT (Yale Union Group)

Time Type: Full time

Duration Type: Regular

Compensation Grade: Administration & Operations

Wage Ranges: Click here to see our Wage Ranges

Work Location: Outside of campus, within Connecticut

Worksite Address: 871 Prospect Street

Hamden, CT 06517

Work Week: Standard (M-F equal number of hours per day)

Searchable Job Family: Administration

Total # of Hours to be Works: 38.75

Position Focus:

Reporting to the Director, and with considerable latitude for the exercise of independent judgement and action, is responsible for the following:

Participates in the formulation of an ""Individualized Education Program"" for each student. Participates in the development of goals and objectives through the PPT process; is responsible for the implementation of goals in a student's IEP as well as the evaluation of progress in goals/objectives regularly or If only content area certified, contributes to the development, implementation and evaluation of the IEP under the direction of a certified special education teacher.

Curriculum and lesson planning. Prepares daily instructional plans and materials consistent with subject matter, varying skill levels, particular modes of learning and different affective needs; adjusts and revises curricula based on the individual's needs and the range of needs in each class group; instructs students in groups or individually utilizing a variety of teaching techniques including formal lectures, group discussions, provides a structured and stimulating classroom environment; maintains student interest minimizes distractions; utilizes a schoolwide behavior intervention program including a token economy highlighting good choices; establishes achievable goals and objectives; provides positive reinforcement.

Serves in the role of Advisor for a select caseload of students. Instructs using classroom technology to provide. Proficient with Google Classroom and Zoom platforms. Utilizes multiple technological platforms to enhance instruction. Serves as a primary contact for parents regarding academic issues/concerns. Provides direction to teacher assistants as needed. Analyzes classroom situations, assesses students' clinical states, and as a result of these judgements, acts accordingly within a busy and sometimes crisis-oriented time frame.

Collaborates actively and routinely with clinical and behavioral staff. Observes, assesses and communicates students' behavior, cognitive and emotional problems to clinical staff. Implements PBIS interventions across 3 tiers, including positive reinforcement, coaching and teaching of expectations. Evaluates students' academic performance and progress relative to state standards and individualized goals; advises and councils select students in matters primarily related to academics, and secondarily on related social, emotional and behavioral issues.

Reviews, evaluates and modifies curriculum on an ongoing basis; recommends modifications in methods and materials; participates in report preparation. Ensures that matters pertaining to the protection of student rights are brought to the attention of the Director and clinical staff. Participates in the teacher evaluation process which follows the CT guidelines for Teacher Evaluation and Learning.

Participates in relevant professional learning. Drives school vehicles to transport Cedarhurst students to and from school related activities as outlined in the Cedarhurst policy on driving vehicles. Will assume any other duties assigned by administration.

Essential Duties:

1. Participates in the formulation of an Individualized Educational Program for each student. 2. Analyzes each student's specific academic and affective needs based on the student's social behavior, academic performance, previous histories (personal, academic, family). 3. Establishes academic goals; devises teaching strategies to achieve goals, evaluates and revises goals and strategies on an ongoing basis. 4. Presents Individualized Educational Program to representatives of local school boards. 5. Prepares daily instructional plans and materials consistent with subject matter, varying skill levels, particular modes of learning and different affective needs. 6. Adjusts and revises curricula based on the individual needs and range of needs in each class group. 7. Instructs students in groups or individually utilizing a variety of teaching techniques. 8. Provides a stimulating classroom environment; maintains student interest; minimizes distractions; enforces discipline. 9. Establishes achievable goals and objectives; provides positive reinforcement. 10. Analyzes classroom situations, assesses students' clinical states and as a result of these judgments, acts accordingly with a limited and often time crisis time frame. 11. Observes, assess and communicates students' behavior and cognitive and emotional problems to clinical staff. 12. Implements behavior management plans for all students based on assessments of students social-emotional functioning. 13. Evaluates student’s academic performance and progress relative to individualized goals. Advises and counsels select students in matters primarily related to academics, and secondarily on other related problems. Communicates evaluation and problems to clinical staff. 14. Reviews and evaluates curriculum on an ongoing basis. Recommends modifications in methods and materials. Ensures that matters pertaining to the protection of student rights are brought to the attention of the Director and Clinical Staff. 15. May perform other duties as assigned.

Required Education and Experience:

Bachelor’s Degree in Special Education required and three years teaching experience or an equivalent combination of education and experience.

Required Skill/Ability 1:

Classroom management skills.

Required Skill/Ability 2:

Flexibility and adaptability.

Required Skill/Ability 3:

Excellent verbal and written communication, problem solving, time management skills.

Required Skill/Ability 4:

Eligible at the time of hire for the driver endorsement (A) to assist with transporting students for school activities.

Required Skill/Ability 5:

Proficient with Google Classroom and Zoom platforms and able to utilize multiple technological platforms to enhance instruction.

Preferred Education, Experience and Skills:

Connecticut State Certification in Comprehensive Special Education and a core content area (other subject areas will be considered as needed) is required. Demonstrated experience in the implementation of PBIS. Demonstrated experience with students who have the Special Education labels Emotional Disability, Other Health Impairment and/or Autism.

Drug Screen: No

Health Screening: No

Background Check Requirements:

All candidates for employment will be subject to pre-employment background screening for this position, which may include motor vehicle, DOT certification, drug testing and credit checks based on the position description and job requirements. All offers are contingent upon the successful completion of the background check. For additional information on the background check requirements and process visit ""Learn about background checks"" under the Applicant Support Resources section of Careers on the It's Your Yale website.

COVID-19 Vaccine Requirement:

The University maintains policies pertaining to COVID-19. All faculty, staff, students, and trainees are required to comply with these policies, which may be found here:

https://covid19.yale.edu/health-guidelines

Posting Disclaimer:

The intent of this job description is to provide a representative summary of the essential functions that will be required of the position and should not be construed as a declaration of specific duties and responsibilities of the particular position. Employees will be assigned specific job-related duties through their hiring departments.

To apply, visit https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25053&siteid=5248&PageType=JobDetails&jobid=1586439

Yale is a tobacco-free campus.

jeid-7b9938e62dcef14a8c3db05dff773134",
"211","3f8b9556334140718fd0ea028c949d46","VirtualVocations","Head of education",,"Richmond, VA, US","2024-07-08 00:00:00.000000",,"FULLTIME",,"2024-10-09T00:00:00.000Z","https://www.talent.com/view?id=85175c9bc6b0&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Last updated : 2024-07-08",
"212","ce2bc1499d014c4281ae4ff4c3ed613c","Canyon Country Discovery Center","Education Manager",,"Monticello, UT, US","2024-07-01 14:23:41.000000","$40000 - $48000","FULLTIME",,"2024-11-03T00:02:26.000Z","https://www.indeed.com/viewjob?jk=780533d6c8e88500&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Reports To: Executive Director

Salary: $40,000 - $48,000 DOE with Benefits

Status: Full-time, Year Round

Location: Monticello, UT

Organization Overview

Canyon Country Discovery Center is a 501(c)3 non-profit located in Monticello, UT. Our vision is to build a diverse community of people who support, foster and cherish the natural and cultural treasures of the Colorado Plateau. The mission of CCDC is to create lifelong learning experiences about the Colorado Plateau through adventure, education and stewardship.

Overview

The Education Manager is responsible for the development and management of the Education Program and staff to support the mission of Canyon Country Discovery Center. Our Education Team provides STEM-based outdoor and adventure education programming to students, teachers and youth through school programs, adventure trips and summer camp activities.

Responsibilities & Functions

The successful candidate will…
• Develop and deliver education programs to students, teachers and youth visitors to our facility. This includes all aspects of programming – including set-up, clean-up and follow-up.
• Conduct off-site outreach programs in a variety of settings including classrooms, libraries, etc. on a rotating schedule that will occasionally require overnight travel.
• Help to develop adventure education programs that focus on geology, hydrology, conservation, cultural history and geography that enhance place-based education curriculum.
• Plan and implement single and multi-day summer camps, adventure trips and outdoor programs that enhance educational experiences.
• Research, write, prepare and maintain program curriculum materials including standards and objectives/learning outcomes.
• Foster a safe and fun learning atmosphere for children while presenting knowledgeably and confidently to parents and teachers.
• Articulate CCDC’s mission and project a helpful and positive attitude when interacting with the public, teachers and group leaders in person, on the phone, virtual meetings and via email.
• Work collaboratively across the organization to ensure educational aspects are a part of all we do.
• Assist in the development of a comprehensive conservation and science curriculum to be carried out on-site or off-site, including a range of courses/topics, teaching, learning, and assessment materials. Audiences may include: pre-K through 12th grade, teachers, tourists, youth groups, mixed ages, families and adults.
• Update and maintain program outlines to ensure that our curriculum meets the needs of teachers, such as meeting education standards of state and local school districts as well as NGSS standards.
• Stay current with educational news, standards and best practices for program development.
• Create and update seasonal education brochures and assist with mailing and advertising.
• Develop and conduct evening night sky educational programs to visitors and school groups using telescopes and our observatory.
• Develop program materials using various tools. For example, create a learning booklet using Adobe InDesign.
• Work with targeted community groups as a resource for science education, by providing information, guidance and partnership on education programs from a science based and cultural perspective.
• Assist in writing newsletter articles, program descriptions, reports, grants, etc.
• Partner with other program team members to develop educational curriculum to support participants in those programs.
• Perform other duties as assigned.

Qualifications

The successful candidate will…
• Be an excellent communicator, have a friendly manner, like to share new ideas, is interested in science and nature, and comfortable with people of all ages.
• Have 2 years prior experience in environmental education, outdoor education, nature centers or museums.
• Have experience writing and producing their own guided hikes, environmental education programs or interpretive walks.
• Have knowledge and passion for the natural world of the Colorado Plateau, including the night sky, or a willingness to learn.
• Have enthusiasm for working with children.
• Possess the ability to hike, camp and raft, as some programs may include multi-day trips. Must be able to lift and move up to 50 lbs.
• Be able to work independently and in a team environment.
• Be able to write clearly and effectively.
• Be proficient with MacOS, Adobe Creative Suite, Microsoft Office Suite, and have general computer literacy.
• Be willing to work irregular hours when necessary.
• Maintain a valid driver’s license.
• Have a current First Aid/CPR certification or be able to obtain certification.

Preferred Qualities
• Multi-lingual (Spanish, Ute and Navajo speakers)
• Guiding license or guiding experience

The above job description is intended as an overview of the position requirements and qualifications and is not meant to be all-inclusive of job responsibilities.

CCDC is fully committed to ensuring an environment in which non-discrimination and equal opportunity are fundamental values. CCDC prohibits discrimination on the basis of race, color, religion, creed, sex, gender, age, pregnancy, marital status, national origin, mental or physical disability, political belief or affiliation, veteran status, sexual orientation, sexual preference, gender expression, gender identity, medical condition, ancestry, and any other class of individuals protected from discrimination under state or federal law.

To Apply: Please send Cover Letter and Resume to info@ccdiscovery.org No calls, please.",
